source,target
3686,2866
3686,3319
3686,3887
3686,5675
3686,6035
3686,7156
3686,7163
3686,7886
3686,9099
3686,10118
3686,13444
3686,14701
3686,19403
3686,21500
3686,24298
3686,33485
3686,41112
3686,45255
3686,69203
3686,89040
3686,178466
3686,401698
3686,441446
3686,466727
3686,620993
3686,443
3686,34185
3686,446
3686,9691
3686,19348
3686,215964
3686,207
3686,206
3686,32435
3686,15034
3686,38855
3686,3681
3686,5300
3686,963406
3686,73997
3686,31527
3686,219111
3686,126738
3686,21256
3686,105137
3686,124549
3686,105
3686,21689
3686,607
3686,20812
3686,69347
3686,12385
3686,3814
3686,688372
3686,504851
3686,507
3686,118281
3686,209995
3686,289323
3686,9088
3686,12401
3686,7313
3686,911694
3686,2837
3686,33164
3686,39027
3686,103887
3686,46817
3686,8681
3687,44408
3687,248
3687,3219
3687,8522
3687,13444
3687,24298
3687,3476
3687,21019
3687,292757
3689,3690
3690,117
3690,216
3690,391
3690,939
3690,1935
3690,2964
3690,11521
3690,500692
3690,152
3690,2025
3690,51945
3690,3593
3690,420238
3690,21928
3690,109468
3690,61047
3690,72971
3691,161
3691,76823
3691,242760
3691,342015
3691,734857
3691,682
3692,467
3692,110
3692,988370
3692,2951
3692,3259
3692,21513
3692,61250
3692,236882
3692,622062
3692,681136
3692,689976
3692,306851
3692,322665
3692,19960
3692,3693
3692,653917
3693,620993
3693,28411
3693,3692
3693,3666
3694,3692
3695,467
3696,927
3697,24200
3697,15742
3697,219
3697,308
3697,2004
3697,2899
3697,3049
3697,3987
3697,7235
3697,10138
3697,12570
3697,20794
3697,21505
3697,24510
3697,24512
3697,52923
3697,69937
3697,135376
3697,277889
3697,420870
3697,964012
3697,828407
3697,825291
3697,29346
3697,4990
3697,23389
3697,5556
3697,660
3697,2106
3697,81596
3697,26365
3697,7790
3697,6513
3697,5773
3697,4783
3697,10199
3697,4046
3697,34213
3697,11228
3697,127486
3697,61315
3697,52066
3697,8945
3697,792045
3697,624420
3697,335740
3697,984184
3697,51627
3697,51759
3697,258687
3697,18735
3697,51641
3697,28299
3697,825304
3697,825294
3697,29167
3697,994529
3697,774228
3697,166525
3697,166524
3697,998485
3697,52063
3697,181632
3697,987103
3697,233058
3697,190899
3697,323958
3697,201727
3697,828409
3697,328253
3697,169561
3697,82272
3697,845695
3697,834076
3697,994526
3697,828622
3697,1092886
3697,27333
3702,188581
3702,61327
3702,689
3702,4365
3702,13216
3702,13408
3702,16872
3702,23574
3702,59469
3702,82076
3702,100513
3702,371292
3702,392899
3702,734259
3702,797260
3702,864686
3702,757292
3702,3609
3702,46068
3702,3888
3702,178962
3702,25765
3702,196932
3702,185959
3702,531336
3702,76838
3702,135547
3702,578158
3702,440762
3702,106971
3702,26921
3702,34416
3702,324899
3703,683
3705,62
3706,219587
3706,121
3706,479
3706,566
3706,653
3706,3015
3706,4368
3706,4452
3706,5031
3706,7172
3706,7215
3706,7574
3706,7711
3706,8540
3706,10193
3706,10277
3706,14199
3706,17333
3706,19142
3706,21230
3706,23948
3706,37238
3706,48087
3706,58904
3706,256773
3706,279480
3706,392037
3706,332145
3706,36995
3706,757292
3706,592
3706,3941
3706,2114
3706,207
3706,151
3706,370115
3706,7768
3706,240166
3706,4780
3706,9113
3706,46950
3706,60401
3706,941991
3706,408108
3706,130899
3707,772907
3707,45262
3707,9069
3707,9068
3707,21963
3707,23642
3707,32003
3707,36622
3707,37298
3707,43718
3707,61320
3707,69067
3707,68853
3707,68495
3707,71186
3707,78153
3707,117335
3707,124216
3707,143219
3707,145413
3707,147853
3707,147857
3707,148494
3707,152851
3707,151288
3707,151214
3707,152947
3707,155671
3707,181261
3707,265484
3707,276439
3707,275682
3707,281486
3707,283973
3707,283892
3707,309133
3707,314065
3707,324612
3707,337619
3707,367919
3707,368086
3707,368010
3707,368156
3707,368003
3707,367947
3707,368239
3707,283431
3707,384396
3707,391133
3707,401248
3707,8740
3707,375846
3707,27
3707,55
3707,62
3707,120
3707,144
3707,525
3707,636
3707,849
3707,2815
3707,2843
3707,3632
3707,3922
3707,4455
3707,4472
3707,5072
3707,5121
3707,5761
3707,5899
3707,5937
3707,6090
3707,7451
3707,9066
3707,9070
3707,9281
3707,9700
3707,10861
3707,12176
3707,12456
3707,13307
3707,13432
3707,13479
3707,13638
3707,13939
3707,13977
3707,15887
3707,18480
3707,18037
3707,19616
3707,19823
3707,19933
3707,20235
3707,21179
3707,21955
3707,21991
3707,26947
3707,27400
3707,30781
3707,31083
3707,31600
3707,32910
3707,32911
3707,32912
3707,32915
3707,33614
3707,34227
3707,34778
3707,34892
3707,46183
3707,46201
3707,46202
3707,48216
3707,51290
3707,51297
3707,51517
3707,56756
3707,57030
3707,67904
3707,72622
3707,77687
3707,78642
3707,79062
3707,79231
3707,79714
3707,82723
3707,82809
3707,93639
3707,99855
3707,102070
3707,110005
3707,119842
3707,122243
3707,133906
3707,134749
3707,144211
3707,147866
3707,160194
3707,166717
3707,167867
3707,170258
3707,173563
3707,190882
3707,191821
3707,217253
3707,218064
3707,218185
3707,218521
3707,219837
3707,219934
3707,221819
3707,224415
3707,227087
3707,227379
3707,227793
3707,246955
3707,254307
3707,258406
3707,262015
3707,263837
3707,263839
3707,270713
3707,274286
3707,276372
3707,295442
3707,307846
3707,314081
3707,341039
3707,342696
3707,346393
3707,361338
3707,365257
3707,367775
3707,367866
3707,368779
3707,385934
3707,392741
3707,416852
3707,446607
3707,466650
3707,478659
3707,539761
3707,540094
3707,548275
3707,620993
3707,691977
3707,726325
3707,776656
3707,784356
3707,785969
3707,847141
3707,848226
3707,848258
3707,848293
3707,848294
3707,848317
3707,848498
3707,848854
3707,860296
3707,866525
3707,869181
3707,869184
3707,869185
3707,3476
3707,285
3707,263747
3707,369834
3707,19907
3707,176555
3707,218046
3707,13374
3707,1042810
3707,757292
3707,761687
3707,759849
3707,114746
3707,771895
3707,868545
3707,868551
3707,11143
3707,787830
3707,27627
3707,816755
3707,19654
3707,2817
3707,6663
3707,13637
3707,699
3707,972336
3707,105081
3707,608
3707,37796
3707,13832
3707,218075
3707,218520
3707,218066
3707,219233
3707,847666
3707,13744
3707,17184
3707,45648
3707,508779
3707,158772
3707,23772
3707,21684
3707,13443
3707,31142
3707,869173
3707,13746
3707,319064
3707,101592
3707,21775
3707,13308
3707,16634
3707,213374
3707,218052
3707,376385
3707,793665
3707,314089
3707,350249
3707,215700
3707,46254
3707,21747
3707,202368
3707,499117
3707,55760
3707,11624
3707,43267
3707,931832
3707,21746
3707,66201
3707,15256
3707,82215
3707,34888
3707,41024
3707,218024
3707,298197
3707,18400
3707,377947
3707,325981
3707,331302
3707,330309
3707,15862
3707,22500
3707,281520
3707,21964
3707,39211
3707,783563
3707,254315
3707,848261
3707,441805
3707,849432
3707,661192
3707,533345
3707,466660
3707,10607
3707,361473
3707,854159
3707,848262
3707,849299
3707,218100
3707,848848
3707,289988
3707,347976
3707,848289
3707,523813
3707,21958
3707,281745
3707,507396
3707,21954
3707,30858
3707,296163
3707,314086
3707,480349
3707,320225
3707,671144
3707,656642
3707,34380
3707,34465
3707,201975
3707,951616
3707,849074
3707,218542
3707,322502
3707,848283
3707,407589
3707,848851
3707,263742
3707,3891
3707,848291
3707,849211
3707,225820
3707,202353
3707,48217
3707,147858
3707,24609
3707,848277
3707,848279
3707,101595
3707,855662
3707,101593
3707,81900
3707,34619
3707,848287
3707,483006
3707,271364
3707,25448
3707,533745
3707,36052
3707,34039
3707,83607
3707,848220
3707,248120
3707,808144
3707,480450
3707,498811
3707,274711
3707,656411
3711,653
3711,689
3711,3195
3711,13925
3711,14155
3711,20637
3711,70967
3711,130911
3711,234255
3711,516156
3711,520126
3711,687419
3711,712014
3711,865370
3711,223243
3711,4990
3711,47622
3711,925051
3711,40652
3711,120915
3711,30449
3711,20561
3711,31012
3711,345919
3711,311200
3711,790291
3711,277401
3712,3195
3713,897
3715,219587
3715,10013
3715,15730
3715,15741
3715,15726
3715,15736
3715,12392
3715,15742
3715,15740
3715,22150
3715,44590
3715,45461
3715,45508
3715,45800
3715,46685
3715,58447
3715,58500
3715,67464
3715,77051
3715,127055
3715,165005
3715,279028
3715,280340
3715,369974
3715,39
3715,91
3715,104
3715,120
3715,121
3715,280
3715,367
3715,391
3715,403
3715,460
3715,765
3715,807
3715,847
3715,2132
3715,3474
3715,3880
3715,4715
3715,4828
3715,5103
3715,6351
3715,7947
3715,10298
3715,11243
3715,12411
3715,14051
3715,14411
3715,14510
3715,15717
3715,15719
3715,15721
3715,15723
3715,15727
3715,15729
3715,15731
3715,15732
3715,15733
3715,15734
3715,16130
3715,16576
3715,20412
3715,25254
3715,26947
3715,29185
3715,33602
3715,38325
3715,40369
3715,40779
3715,45150
3715,45413
3715,45466
3715,45562
3715,45801
3715,45802
3715,45803
3715,45809
3715,46151
3715,50639
3715,71672
3715,77102
3715,80809
3715,86917
3715,90793
3715,110301
3715,113983
3715,132196
3715,137607
3715,167867
3715,183849
3715,191527
3715,231262
3715,247208
3715,280339
3715,390815
3715,459956
3715,460244
3715,523927
3715,528458
3715,536799
3715,542428
3715,549576
3715,620993
3715,671991
3715,3476
3715,71284
3715,454
3715,757292
3715,14061
3715,3035
3715,50640
3715,787830
3715,21683
3715,293
3715,33767
3715,207
3715,629
3715,4709
3715,4719
3715,660
3715,4004
3715,2020
3715,856820
3715,15724
3715,69216
3715,30707
3715,55588
3715,33026
3715,192065
3715,11229
3715,281599
3715,465
3715,49718
3715,63009
3715,15591
3715,45882
3715,390812
3715,45511
3715,523167
3715,329988
3715,703253
3715,371376
3715,294491
3715,15737
3715,548758
3715,45259
3715,108479
3715,713980
3715,45514
3715,7941
3715,62836
3715,41272
3715,6068
3715,25191
3715,43916
3715,406854
3715,201611
3715,863787
3715,13724
3715,19958
3715,528459
3715,17439
3715,66916
3715,905345
3715,54758
3720,2161
3720,3045
3720,14975
3720,15933
3720,21639
3720,42899
3720,56628
3720,340586
3720,544260
3720,546587
3720,547643
3720,548074
3720,548076
3720,548152
3720,548163
3720,549436
3720,636060
3720,825157
3720,45779
3720,55134
3720,92288
3720,7240
3720,114693
3720,85326
3720,55132
3720,349246
3720,819
3720,4004
3720,908691
3720,80744
3720,52851
3720,98529
3720,84018
3720,563786
3720,638180
3720,562538
3720,55184
3720,127035
3720,33529
3720,434755
3720,546984
3720,549712
3720,402832
3720,331897
3720,479632
3720,331876
3720,550953
3720,551885
3720,85069
3722,3723
3723,2161
3723,3620
3723,3720
3723,2820
3727,9194
3727,512
3727,3933
3727,65108
3727,291719
3727,411101
3727,64756
3727,304
3727,9091
3727,3730
3727,15246
3727,381
3727,40778
3727,66726
3727,65125
3727,65301
3727,3729
3727,61014
3727,41364
3727,62497
3727,65263
3727,65252
3727,3889
3727,63011
3727,379648
3727,65129
3727,63812
3727,64835
3727,57821
3727,62414
3727,63431
3727,3237
3727,64047
3727,64280
3727,62984
3727,64825
3727,56812
3727,13735
3727,64824
3727,64823
3727,40044
3727,63405
3727,64751
3727,62413
3727,64647
3727,14861
3729,512
3729,646
3729,895
3729,3933
3729,11025
3729,65108
3729,291719
3729,64756
3729,304
3729,3730
3729,957193
3729,65125
3729,65301
3729,61014
3729,41364
3729,62497
3729,65263
3729,65252
3729,3889
3729,63011
3729,379648
3729,65129
3729,63812
3729,64835
3729,57821
3729,62414
3729,63431
3729,3237
3729,64047
3729,64280
3729,62984
3729,64825
3729,56812
3729,13735
3729,64824
3729,64823
3729,40044
3729,63405
3729,3727
3729,64751
3729,62413
3729,64647
3729,14861
3730,512
3730,3933
3730,6101
3730,24207
3730,65108
3730,291719
3730,620993
3730,64756
3730,108
3730,4665
3730,19591
3730,65125
3730,65301
3730,3729
3730,61014
3730,41364
3730,62497
3730,65263
3730,65252
3730,3889
3730,63011
3730,379648
3730,65129
3730,63812
3730,64835
3730,57821
3730,62414
3730,63431
3730,3237
3730,64047
3730,64280
3730,62984
3730,64825
3730,56812
3730,13735
3730,64824
3730,64823
3730,40044
3730,63405
3730,3727
3730,64751
3730,62413
3730,64647
3730,14861
3732,3730
3733,3729
3734,3727
3735,24200
3735,47302
3735,9
3735,247
3735,355
3735,357
3735,628
3735,807
3735,939
3735,955
3735,1938
3735,2061
3735,2126
3735,2949
3735,3260
3735,3332
3735,3736
3735,4006
3735,4317
3735,4606
3735,4701
3735,4887
3735,5313
3735,5392
3735,6101
3735,6527
3735,6640
3735,6709
3735,7163
3735,8407
3735,9089
3735,9183
3735,9461
3735,9526
3735,11599
3735,13527
3735,14051
3735,14174
3735,14835
3735,16913
3735,18437
3735,19146
3735,19375
3735,19392
3735,19394
3735,19395
3735,19782
3735,19783
3735,19785
3735,19786
3735,19787
3735,19788
3735,19790
3735,19791
3735,19795
3735,20206
3735,20207
3735,20208
3735,20210
3735,20213
3735,21342
3735,21488
3735,24207
3735,28153
3735,35833
3735,37872
3735,37877
3735,41361
3735,41403
3735,42120
3735,42787
3735,42791
3735,42793
3735,42937
3735,43002
3735,43038
3735,44500
3735,44501
3735,45302
3735,46564
3735,46607
3735,49119
3735,49768
3735,53351
3735,70483
3735,131074
3735,198226
3735,223080
3735,224145
3735,257930
3735,258118
3735,261989
3735,268186
3735,269552
3735,308001
3735,332486
3735,619030
3735,656129
3735,707182
3735,761458
3735,790637
3735,790647
3735,790658
3735,790689
3735,790826
3735,790863
3735,790878
3735,790882
3735,790889
3735,790898
3735,797562
3735,797578
3735,798436
3735,798438
3735,798456
3735,798488
3735,798517
3735,53789
3735,122284
3735,260632
3735,757292
3735,759849
3735,771895
3735,90796
3735,4940
3735,794917
3735,4679
3735,19391
3735,4668
3735,21736
3735,637
3735,42854
3735,41931
3735,4362
3735,41318
3735,4665
3735,42781
3735,41340
3735,4110
3735,42782
3735,42786
3735,16805
3735,20212
3735,4113
3735,16382
3735,122282
3735,37855
3735,4891
3735,5311
3735,7614
3735,305625
3735,3982
3735,862105
3735,43075
3735,29387
3735,236187
3735,3489
3735,17385
3735,1111640
3735,422137
3735,70033
3735,42956
3735,99355
3735,266447
3735,16427
3735,271884
3735,19793
3735,16399
3735,41932
3735,44931
3735,121892
3735,19781
3735,122118
3735,33395
3735,122193
3735,122267
3735,44932
3735,20214
3735,41406
3735,80849
3735,43039
3735,19377
3735,122372
3735,19792
3735,42910
3735,42919
3735,43040
3735,95937
3735,122634
3735,42773
3735,122635
3735,19794
3735,80854
3735,122281
3735,122280
3735,105813
3735,103123
3735,42772
3735,48715
3735,122283
3735,20209
3735,42050
3735,122286
3735,42951
3735,122546
3735,43076
3735,19592
3735,19591
3735,3821
3735,170636
3735,791854
3735,791898
3735,268465
3735,200177
3735,144230
3735,28181
3735,90799
3735,21982
3735,365823
3735,258281
3735,268461
3735,473954
3735,268470
3735,268463
3735,268460
3735,771575
3735,763518
3735,257936
3735,168367
3735,268471
3735,791871
3735,49515
3735,22660
3735,260276
3735,258100
3735,214676
3735,268479
3735,268477
3735,80822
3735,46199
3735,268476
3735,268473
3735,258024
3735,791874
3735,425193
3735,317980
3735,692998
3735,790662
3735,790845
3735,258117
3735,798454
3735,257932
3735,798486
3735,798583
3735,260758
3735,268181
3735,263020
3735,257929
3735,56909
3735,257942
3735,270639
3735,28832
3735,20998
3736,24200
3736,47302
3736,355
3736,357
3736,858
3736,955
3736,1938
3736,2061
3736,2126
3736,2949
3736,3260
3736,3332
3736,3735
3736,4317
3736,4887
3736,5313
3736,5392
3736,6101
3736,6475
3736,6709
3736,8407
3736,9183
3736,9461
3736,13527
3736,14051
3736,14174
3736,14835
3736,16913
3736,18437
3736,18867
3736,19146
3736,19375
3736,19392
3736,19394
3736,19395
3736,19782
3736,19783
3736,19785
3736,19786
3736,19787
3736,19788
3736,19790
3736,19791
3736,19795
3736,20206
3736,20207
3736,20208
3736,20210
3736,20213
3736,21342
3736,21488
3736,24207
3736,28153
3736,30991
3736,35833
3736,37872
3736,37877
3736,41361
3736,41403
3736,42120
3736,42787
3736,42791
3736,42793
3736,42937
3736,43002
3736,43038
3736,44500
3736,44501
3736,45302
3736,46564
3736,47849
3736,49119
3736,49768
3736,53351
3736,64459
3736,70483
3736,76094
3736,131074
3736,223080
3736,224145
3736,269552
3736,619030
3736,656129
3736,707182
3736,761458
3736,796359
3736,809357
3736,122284
3736,757292
3736,759849
3736,90796
3736,794917
3736,4679
3736,19391
3736,4668
3736,21736
3736,637
3736,683
3736,266172
3736,42854
3736,41931
3736,4362
3736,107624
3736,41318
3736,4665
3736,42781
3736,41340
3736,42782
3736,42786
3736,16805
3736,20212
3736,122282
3736,23596
3736,37855
3736,5311
3736,305625
3736,3982
3736,216276
3736,862105
3736,29387
3736,236187
3736,17385
3736,1111640
3736,422137
3736,70033
3736,42956
3736,99355
3736,266447
3736,16427
3736,271884
3736,19793
3736,16399
3736,41932
3736,44931
3736,121892
3736,19781
3736,122118
3736,33395
3736,122193
3736,122267
3736,44932
3736,20214
3736,41406
3736,80849
3736,43039
3736,19377
3736,122372
3736,19792
3736,42910
3736,42919
3736,43040
3736,95937
3736,122634
3736,42773
3736,122635
3736,19794
3736,80854
3736,122281
3736,122280
3736,105813
3736,103123
3736,42772
3736,48715
3736,122283
3736,20209
3736,42050
3736,122286
3736,42951
3736,122546
3736,43076
3736,19592
3736,19591
3736,791854
3736,791898
3736,268465
3736,28181
3736,452
3736,90799
3736,27995
3736,19396
3736,21982
3736,365823
3736,268461
3736,473954
3736,965560
3736,268470
3736,268463
3736,268460
3736,771575
3736,763518
3736,257936
3736,168367
3736,268471
3736,791871
3736,50608
3736,18735
3736,27996
3736,214676
3736,268479
3736,268477
3736,80822
3736,268472
3736,268478
3736,268476
3736,268473
3736,198170
3736,417306
3736,389450
3741,141074
3741,345344
3741,13757
3741,170677
3741,257978
3741,22714
3741,43404
3741,741850
3741,146399
3741,50887
3741,349422
3741,832510
3741,531806
3741,449535
3741,113599
3742,528
3742,3925
3742,8335
3742,8460
3742,278704
3742,2957
3742,4782
3742,6362
3742,90393
3742,71502
3742,36059
3742,304878
3742,247462
3742,519009
3743,22924
3743,31086
3743,51499
3743,54550
3743,8740
3743,9
3743,508
3743,525
3743,3750
3743,3987
3743,4365
3743,4375
3743,5812
3743,5897
3743,5899
3743,8488
3743,9675
3743,14058
3743,15275
3743,18504
3743,19903
3743,22764
3743,25277
3743,33125
3743,33984
3743,34893
3743,48226
3743,55402
3743,78685
3743,210064
3743,278970
3743,287232
3743,305021
3743,82673
3743,29335
3743,59215
3743,354483
3743,757292
3743,759849
3743,771895
3743,868545
3743,868551
3743,19654
3743,847666
3743,13744
3743,45648
3743,20962
3743,81596
3743,44470
3743,22093
3743,3634
3743,6089
3743,24382
3743,225483
3743,23124
3743,21723
3743,65767
3743,391998
3743,22324
3743,12509
3743,51296
3743,58643
3743,310064
3743,272296
3743,537527
3743,572909
3743,76837
3743,51450
3743,127607
3743,81916
3743,149
3743,47372
3743,316214
3743,387018
3743,645536
3743,278986
3743,112618
3745,3873
3745,6371
3745,15324
3745,40654
3745,3825
3745,3872
3749,587
3749,927
3749,3620
3749,3621
3749,4994
3749,5553
3749,7535
3749,8434
3749,22591
3749,50639
3749,382819
3749,620993
3749,6361
3749,125356
3749,683931
3749,93387
3749,127264
3749,1076379
3749,55572
3749,3625
3749,5549
3749,180760
3749,13163
3749,4639
3749,409775
3749,380960
3750,20961
3750,22924
3750,40596
3750,46980
3750,78379
3750,112494
3750,112582
3750,112598
3750,112603
3750,143762
3750,192745
3750,220230
3750,282707
3750,282728
3750,298113
3750,298116
3750,298262
3750,298782
3750,298737
3750,298844
3750,298783
3750,379196
3750,62
3750,219
3750,512
3750,849
3750,1976
3750,2949
3750,3523
3750,350724
3750,4710
3750,4874
3750,5553
3750,5896
3750,5899
3750,6087
3750,7747
3750,7947
3750,21762
3750,12232
3750,13432
3750,13448
3750,13963
3750,15901
3750,19903
3750,21991
3750,22045
3750,22923
3750,23472
3750,23473
3750,28103
3750,38118
3750,40715
3750,40716
3750,41253
3750,41531
3750,46183
3750,46965
3750,48437
3750,49308
3750,51248
3750,51517
3750,63098
3750,63367
3750,70014
3750,91223
3750,93639
3750,112585
3750,112613
3750,112750
3750,122243
3750,132196
3750,143495
3750,144916
3750,168247
3750,218054
3750,218064
3750,218185
3750,218445
3750,218556
3750,221291
3750,240070
3750,248787
3750,248791
3750,248794
3750,250796
3750,256172
3750,278970
3750,282696
3750,282720
3750,288810
3750,307684
3750,314276
3750,317890
3750,361466
3750,379703
3750,387211
3750,391223
3750,408879
3750,463444
3750,620993
3750,972574
3750,51390
3750,71284
3750,218046
3750,757292
3750,759849
3750,771895
3750,868545
3750,868551
3750,8502
3750,787830
3750,27627
3750,19654
3750,218075
3750,218066
3750,17184
3750,4719
3750,529150
3750,2029
3750,59990
3750,13746
3750,224031
3750,6089
3750,19900
3750,30707
3750,21957
3750,144156
3750,18820
3750,25792
3750,16634
3750,18880
3750,219616
3750,46254
3750,21747
3750,34889
3750,282723
3750,21128
3750,343881
3750,665079
3750,6099
3750,519
3750,22324
3750,522842
3750,26685
3750,34888
3750,41024
3750,139232
3750,17708
3750,76256
3750,67186
3750,17498
3750,63366
3750,62514
3750,22213
3750,346472
3750,112587
3750,67178
3750,168246
3750,46970
3750,47495
3750,112600
3750,81891
3750,256176
3750,67902
3750,282319
3750,779127
3750,330985
3750,245196
3750,408880
3750,322707
3750,53852
3750,36089
3750,476574
3750,112583
3750,120365
3750,24865
3750,112586
3750,356093
3750,47493
3750,401409
3750,220839
3750,282697
3750,289407
3750,451388
3750,298740
3750,230882
3750,298784
3750,112589
3750,70319
3750,365388
3750,298265
3750,112606
3750,220999
3750,112588
3750,258643
3752,112
3752,483
3752,517
3752,587
3752,927
3752,3463
3752,3620
3752,3621
3752,4822
3752,6642
3752,6799
3752,7111
3752,7436
3752,7890
3752,8434
3752,10289
3752,14725
3752,15223
3752,16972
3752,17961
3752,19403
3752,21869
3752,23439
3752,31540
3752,31723
3752,34641
3752,39052
3752,60770
3752,60774
3752,63943
3752,64422
3752,66707
3752,67684
3752,102567
3752,107547
3752,124360
3752,127015
3752,130631
3752,136635
3752,138732
3752,188980
3752,191756
3752,249777
3752,281688
3752,308158
3752,308339
3752,316702
3752,380488
3752,380646
3752,381099
3752,381281
3752,382819
3752,407241
3752,1005261
3752,451882
3752,452910
3752,456931
3752,474877
3752,524431
3752,527348
3752,592421
3752,625067
3752,625068
3752,850193
3752,445041
3752,233576
3752,50183
3752,298716
3752,16971
3752,2957
3752,90393
3752,1066091
3752,16975
3752,448884
3752,32952
3752,705821
3752,326186
3752,625113
3752,627632
3752,12460
3752,55572
3752,66508
3752,484842
3752,967121
3752,7110
3752,7628
3752,36727
3752,945949
3752,45763
3752,126775
3752,48517
3752,350592
3752,15048
3752,10950
3752,90557
3752,467148
3752,10290
3752,36726
3752,419435
3752,127270
3752,458227
3752,127416
3752,47026
3752,372057
3752,6502
3752,245175
3752,66510
3752,205562
3752,527345
3752,60523
3752,1101964
3752,380161
3752,728254
3752,370
3752,57365
3752,655126
3752,728464
3752,212145
3752,60526
3752,207942
3752,117566
3752,139203
3752,812487
3752,526644
3752,255096
3752,151076
3752,337658
3752,60524
3752,48861
3752,60528
3752,443718
3752,144869
3752,123363
3752,606907
3752,444813
3752,4821
3755,15128
3755,362
3755,12549
3755,112
3755,14470
3755,14471
3755,14997
3755,32011
3755,66519
3755,71719
3755,81392
3755,93978
3755,123387
3755,165697
3755,383824
3755,911
3755,2957
3755,3609
3755,16155
3755,1987
3755,4645
3755,3625
3755,4904
3755,14999
3755,3406
3755,4788
3755,168579
3755,13163
3755,24995
3755,41813
3755,10950
3755,537
3755,936
3755,99754
3755,171012
3755,52263
3755,103921
3755,19930
3755,4924
3756,110
3756,120
3756,518
3756,49299
3756,14471
3756,109583
3756,685317
3756,510
3756,2140
3756,9091
3756,886692
3756,418
3756,31735
3756,150503
3756,13163
3756,4558
3756,39281
3756,26501
3756,66090
3757,644983
3757,518
3757,3264
3757,7436
3757,7437
3757,7641
3757,18528
3757,21343
3757,95383
3757,121792
3757,817217
3757,905396
3757,950
3757,944
3757,98537
3757,7380
3757,3756
3757,988378
3757,612296
3757,1105217
3757,513154
3757,693782
3757,20678
3757,25500
3757,967935
3757,7347
3757,715792
3757,1099728
3757,1012424
3759,120
3759,121
3759,216
3759,246
3759,1942
3759,340755
3759,340760
3759,14655
3759,250528
3759,135241
3759,4004
3759,364273
3759,33956
3759,46846
3759,87936
3759,33108
3759,21425
3759,182
3759,703883
3760,3759
3762,9194
3762,78379
3762,27
3762,52
3762,175
3762,391
3762,3047
3762,3049
3762,3440
3762,3463
3762,3528
3762,5071
3762,5072
3762,5074
3762,7961
3762,8250
3762,9440
3762,15037
3762,15218
3762,15790
3762,15886
3762,20612
3762,23677
3762,29577
3762,31668
3762,47189
3762,102443
3762,133394
3762,191772
3762,219589
3762,219834
3762,383265
3762,386160
3762,472898
3762,563821
3762,762979
3762,806056
3762,699
3762,386590
3762,7697
3762,182144
3762,24379
3762,15219
3762,7636
3762,464443
3762,3487
3762,649393
3762,415607
3762,33956
3762,191771
3762,386409
3762,290193
3762,801357
3762,677876
3763,100000
3763,929057
3763,2922
3763,3445
3763,5259
3763,5290
3763,6416
3763,6580
3763,7764
3763,14316
3763,26435
3763,37816
3763,39184
3763,133962
3763,231627
3763,356560
3763,398984
3763,761052
3763,910598
3763,9697
3763,30875
3763,812984
3763,699
3763,37251
3763,165607
3763,239794
3763,37927
3763,37448
3763,31844
3763,26349
3763,280713
3763,58538
3763,213066
3763,33515
3763,17748
3763,58533
3763,280794
3763,466061
3763,335556
3763,1039233
3763,72700
3763,814891
3763,280826
3765,391
3765,2062
3765,3674
3765,3762
3765,3763
3765,5259
3765,6402
3765,8580
3765,8793
3765,13909
3765,16499
3765,20314
3765,37721
3765,41247
3765,57608
3765,323692
3765,327146
3765,620993
3765,47889
3765,55000
3765,22277
3765,7500
3765,25628
3765,9451
3765,699
3765,313429
3765,37396
3765,687
3765,16259
3765,45389
3765,253798
3765,3950
3765,28037
3765,12228
3765,42914
3765,64072
3765,62992
3765,4421
3765,26734
3765,22096
3765,95911
3765,53962
3765,68213
3765,169132
3765,15437
3765,315064
3765,37065
3765,378020
3765,18730
3765,228021
3765,135093
3765,323688
3765,38285
3765,45564
3765,1078162
3768,110
3770,165254
3770,178
3770,248
3770,291
3770,378
3770,403
3770,600
3770,646
3770,942
3770,1718
3770,3286
3770,3750
3770,3772
3770,4074
3770,4456
3770,5071
3770,5812
3770,5898
3770,6087
3770,6101
3770,6193
3770,6475
3770,6593
3770,7947
3770,10861
3770,13444
3770,15047
3770,15451
3770,15890
3770,18892
3770,19375
3770,19392
3770,19790
3770,20818
3770,20837
3770,21343
3770,21768
3770,21979
3770,22045
3770,22863
3770,23574
3770,24028
3770,26175
3770,29891
3770,31224
3770,48175
3770,48644
3770,49357
3770,52292
3770,52457
3770,56031
3770,56839
3770,60119
3770,64543
3770,70100
3770,80672
3770,101278
3770,126185
3770,134052
3770,143482
3770,150833
3770,169586
3770,194775
3770,219828
3770,219834
3770,219837
3770,270781
3770,318302
3770,426595
3770,440993
3770,441090
3770,464888
3770,519646
3770,529939
3770,530998
3770,531510
3770,551421
3770,553999
3770,711167
3770,720435
3770,774195
3770,867891
3770,18429
3770,261729
3770,47878
3770,376540
3770,3947
3770,50867
3770,1043861
3770,401264
3770,12309
3770,13750
3770,3407
3770,19391
3770,17948
3770,371878
3770,43712
3770,349
3770,464701
3770,702330
3770,3793
3770,13712
3770,464950
3770,43705
3770,58910
3770,72093
3770,11560
3770,270794
3770,28041
3770,3635
3770,5085
3770,1005223
3770,414
3770,53441
3770,24031
3770,464891
3770,7713
3770,47140
3770,56518
3770,369057
3770,218499
3770,42777
3770,50504
3770,21076
3770,37855
3770,20846
