source;target
866300;866735
153044;153578
3772;19298
381931;382049
851305;293858
102752;102185
1056452;1056440
1047654;1047624
138940;23179
381960;378970
710016;13403
844231;36024
241687;471429
856091;316667
93156;218751
445146;151954
704477;71241
153538;153521
785613;15797
845993;849914
1111813;1111473
10097;400
1056440;1048976
398972;508069
146703;156001
122355;121915
10079;9961
199738;160447
882110;880762
368858;368707
1054281;833260
251299;690944
153069;153071
99132;99128
150005;150424
475016;298749
18118;249350
745486;764748
98806;342544
589255;734244
455158;761492
504061;1034529
378895;381836
973760;1008383
956074;5201
12344;728736
117793;25794
951661;806190
381664;381789
951498;951726
764369;149167
880851;925901
753121;753095
556093;101683
35379;868551
121976;122388
1020994;971965
454486;454484
312726;52538
180723;56072
378971;381856
160116;159924
837273;848956
1043403;999271
989337;892869
951349;196276
185309;826728
362;4074
180982;761712
1029108;1029140
45877;9092
70779;4115
149126;149173
334662;683163
969906;968139
1050056;1108311
155657;155651
214657;871225
2971;9916
855382;844192
841942;92288
82649;5103
453664;499406
482783;784826
9977;9891
153068;153138
1068362;866751
697825;837755
1086729;46183
331689;26942
159621;159997
181860;45967
973662;919814
404838;271284
840268;838726
312689;124148
1033603;1063463
7785;7843
1045450;999278
688055;42899
680683;42899
987785;917264
520944;66953
145426;45562
792854;25109
447187;4887
741202;729367
557766;849057
835102;852902
971591;989154
1085589;290751
1028257;1005007
214081;219837
915337;964317
10002;457132
97109;10132
1054969;331523
159929;101681
153063;153616
293872;851230
155654;155698
102736;121538
381980;381943
156171;394733
732595;56403
882724;882671
159935;160127
1024227;929494
426794;56792
1045520;1049301
510072;87548
822911;15245
381960;380341
160025;160118
135547;343313
840390;13493
965443;140430
849531;154376
836995;852801
327821;7887
119053;119013
346479;357620
1069271;1069319
855749;482790
1056459;1047407
965646;965645
756480;754548
1008885;973046
1025793;843146
300558;32104
152731;152699
380330;381982
763328;933108
14807;7961
139754;139766
749744;749556
121994;121639
681340;681191
933119;7532
31481;88981
919471;965680
801024;598493
1047395;1054350
1011421;140430
923856;335734
270864;327293
2949;164244
1020566;70664
112252;764456
10091;23398
151507;994327
966883;985388
9916;7794
160061;160271
160128;159626
167968;800282
160294;159724
919575;945524
766601;955233
562283;90833
837162;853714
132989;775224
917555;966001
1106252;1111252
381679;378877
521726;121334
1010941;973335
695188;689412
558301;84008
749713;101017
470535;852654
122314;122269
10993;21555
153091;153104
833956;34778
757784;30473
447020;7174
200933;827124
160016;159662
381577;380347
4599;872243
833211;833152
719042;153321
320847;326900
159722;160126
753640;159650
121985;42175
9904;8719
346227;9642
150172;150192
152492;244282
699158;699138
856731;775377
96084;895708
1106261;1101606
102734;121973
195473;152602
971517;981116
895495;971914
965568;935713
160223;160220
450803;32618
381627;381713
689140;692144
149087;149182
849687;849879
872975;523981
968256;798805
12348;338905
730292;459954
615881;45639
851042;851043
720633;920944
654160;437805
896362;896298
727611;951937
414622;292738
896842;896858
385099;32597
849879;849242
19240;625864
1101606;1108157
333497;891716
695162;696084
26687;11624
19535;19532
51061;362193
368135;933106
812005;447030
779837;15473
672409;995463
821328;613171
151788;152072
294474;961244
20609;19765
809561;788202
986565;973777
153267;153814
122407;121416
150369;150209
871795;987785
152662;152665
475095;475145
612451;14411
80515;40994
902942;903278
215209;192022
665153;192144
201880;162615
242860;3954
608541;291
121556;102758
340697;10985
278897;14408
1012520;7354
82020;27627
760897;772504
482768;852801
102897;121997
637878;291755
987783;1006038
919831;961975
116571;259522
725994;9779
1105648;925055
159980;160152
700774;717280
629231;620993
465640;8588
880785;59306
660828;570766
24165;20576
65316;957461
1027228;1027476
160149;159811
361338;787830
180975;298983
159879;160182
703571;775823
90828;248
160106;159729
985729;972077
470012;383161
277691;237113
887807;18537
154496;154464
834517;1054911
345902;347061
326948;686293
756215;760643
178956;622929
344396;85326
965989;917427
832986;1011478
470585;849550
9807;6222
99120;9207
257404;257281
153172;153634
97011;7863
153167;153499
143780;142340
382244;5760
689472;689502
932528;21943
103219;102900
160333;160130
9916;649961
153549;153467
760858;756227
900849;900567
461502;1027146
634334;342544
902974;989382
379025;381969
159946;159983
835767;1054911
159904;159895
10105;30109
735088;430305
122411;102752
10069;188994
756514;761663
160180;159631
723540;859431
144154;120656
319432;118745
1010981;835951
110523;253088
461201;678749
192504;4003
363977;16259
921670;965998
290111;62585
25174;51759
119086;119136
838811;557771
151842;151905
9970;10096
1028747;1063464
167617;126744
915267;5001
776135;259792
604199;948660
158577;28272
933920;934130
470583;840284
321543;332292
965435;917559
1010545;464930
990513;120300
148733;148801
966033;653370
470494;853320
520814;376419
865307;14855
7321;10087
19997;36323
7402;111119
159714;147978
124867;278190
258138;258142
1108207;4003
653422;475163
5415;10548
200230;446926
161;219828
794602;9424
965506;965387
9290;29553
592554;4003
17333;21945
1049606;37500
987779;895495
25896;57361
18875;720712
692150;55132
82162;143198
150103;150022
934025;934012
200940;172962
302527;5114
989337;1002544
138371;171684
378961;379045
918488;989299
498494;3756
848864;848953
120008;257132
539322;539336
970701;1013086
951482;955666
885970;885976
159928;159823
64111;664932
811033;368998
842056;849181
1010938;987965
940181;934014
2955;9210
733124;733990
991949;890816
927056;33296
1027476;1027534
951604;971058
309894;350798
9893;9193
823975;219587
792849;982024
654437;590862
149884;150062
465021;3047
1026541;1026559
917538;101685
83530;84351
546354;38028
902557;902821
76718;3989
181060;10327
933848;917553
379033;382011
43014;720642
9946;9898
734892;29172
223606;15220
660972;310110
157596;116467
791160;838751
511211;137306
837274;973761
1010967;1043398
906007;801370
30137;67695
156063;147783
470494;836706
459579;623377
893074;13536
758078;757769
893081;893071
173357;173375
803723;186692
432560;433037
478419;980402
517253;48243
693127;692949
737794;103595
746096;33296
180401;826718
154547;154224
1017216;945076
368446;473038
9899;14852
351864;367214
1040479;756111
9913;440366
865480;866829
652983;591674
70598;70224
470008;382122
269835;346918
845992;844185
374809;9986
243123;267183
9936;7503
894990;971402
51239;221730
856098;735303
85876;590
176087;216485
1056446;834525
958661;459382
917429;922021
934150;917231
498857;9880
759767;760858
735815;857359
149990;150251
800295;204175
153254;153370
1071123;1063514
140054;677838
545534;12647
159843;339486
412068;951027
1071825;368701
628540;917223
864724;864699
802627;951397
512270;214327
4868;665697
150234;150183
864312;864307
884874;925901
546138;52851
729271;729273
90172;11128
15863;75564
335508;21982
428209;870835
295250;353480
836720;849053
102157;122074
151904;102002
665509;666736
956806;803318
14856;3361
774489;884183
917448;985764
134288;3350
68849;46686
833203;1056452
920864;176089
760531;760496
756207;180983
842485;470693
745572;667130
46166;45639
522299;519905
695158;692159
10021;262
1024162;72171
720733;773706
32671;32738
150332;150150
160096;159922
982057;982068
25796;111339
1054281;1056465
749731;749813
376908;377670
839356;476737
59119;24507
689119;689145
63161;6329
1104877;1086385
11246;152618
592181;858433
19110;32961
919850;297103
979963;5072
619030;19146
9504;7433
197958;37251
176133;238386
31889;19598
195446;46929
650756;740979
117137;117165
154455;154700
10087;10072
1015159;628156
768605;98612
9962;8915
297083;297996
519882;52813
381793;381819
164313;171198
855683;847375
450754;134802
114022;927
160340;159717
50357;611219
1079897;313727
109478;47233
1064913;696084
796699;70718
293870;847340
42038;311589
837095;835912
510423;22253
246929;13953
17359;160532
509185;392867
805328;459168
154877;154297
162514;939847
756421;756270
1082710;105124
149206;149213
74947;93674
950774;946431
513561;419098
88306;87580
935704;917122
546950;2161
143398;15041
26888;653
837090;293868
161771;62
102179;102717
61798;561739
556461;136176
153283;153244
150313;150023
1003727;5074
893706;91029
933845;933853
285470;177169
300312;377142
153139;153229
969943;970112
750686;8467
836645;557753
670334;150038
935788;921386
152638;152516
411530;6028
432564;899714
761023;741645
10059;515897
389517;62990
1056575;1047654
800009;92288
770828;588641
363874;27737
210047;3464
864676;802052
1072276;21763
340444;57336
841942;844876
319696;299292
344271;236194
676515;297127
368621;10593
835766;1056426
14212;53348
889276;2815
612113;78867
149862;149855
590876;626111
680408;507940
1017376;1031485
299091;317541
342249;7394
1031298;72824
10088;9957
114285;128678
1058124;559255
663524;664618
821411;217131
386049;345568
47153;21590
171185;880401
647280;433424
308641;425345
319920;135093
334179;40264
180309;180294
41695;651469
595789;8915
793676;793299
699631;6418
160314;159824
102007;102178
28416;650593
159608;160111
160281;160196
513248;478355
149692;111219
1068523;1066895
821259;821235
160099;160079
728797;316458
854434;838916
849525;140430
50640;9340
756296;756041
381661;380372
155551;155703
631468;4031
727993;94081
262760;262606
113424;552026
381682;380398
299643;3264
117684;111906
119242;118890
9532;19982
73545;806672
64135;216
947054;1060172
159436;159534
301972;48728
701065;701064
756498;761720
332284;320496
98613;267882
701327;135687
341571;342615
209690;368544
972835;463472
725806;368135
874474;1007178
736457;156130
778162;838997
152886;154015
578171;219587
1054308;1045510
951688;951642
119226;119016
225618;322155
448306;55073
143429;148410
971337;989376
381726;381816
841943;482771
921376;945298
775986;85055
153176;153571
784817;866115
293861;835972
706140;704658
982075;982127
153073;153083
861084;69145
756260;760652
759588;758005
813811;813824
1041277;1045479
996514;802678
380388;298979
557753;854143
9966;9835
1002530;1002768
958822;18662
682482;152468
919752;934034
25578;186747
321396;320819
574887;6090
423339;422764
44964;57510
758216;756297
755398;857673
8374;209389
891682;177169
60136;64353
682788;682764
980852;180328
9945;15035
39223;28785
1065443;2843
178268;1014243
347574;56792
154617;154319
150030;150383
935686;329176
857560;353192
152573;152703
18499;19298
121521;289861
1083791;1027671
301788;298536
181595;181580
130391;918042
156589;342544
1075011;47
148871;148890
989297;890816
122015;122260
159748;159731
911288;122142
122256;122671
341627;3450
332819;317307
706392;706147
713506;913588
917960;951620
279963;53877
573737;3263
298763;856
1025853;1025787
179111;179476
17881;21949
271260;263153
659817;662103
159653;159891
320656;312006
438779;10754
608343;420898
301826;15044
10021;9918
153055;153245
1028582;346447
1010926;873990
835875;849234
947599;919227
293863;838737
1035353;1034063
20441;38964
152697;112173
809571;709874
155811;144
294291;2916
754546;756024
459767;989149
153052;153333
744886;101729
805290;590
284955;747747
979601;388712
513906;90833
122192;5361
934159;935784
965393;919329
756227;760870
819093;763729
1047627;834804
153216;153422
37505;654040
7826;51220
155629;155650
772516;772522
391763;566
804754;775246
159642;160150
1048982;1056573
1010943;987925
658819;410411
965437;921676
160038;160180
417923;193276
679137;677730
131597;261007
975807;290337
150365;149917
297051;777775
122019;102005
131481;216106
723190;719735
392051;765511
19592;13527
841286;839034
470516;849841
325788;975553
1027286;1027231
513906;7442
729017;62460
106299;34757
529128;20491
803004;566
198640;340444
216123;2866
579427;92288
439485;2159
149163;149028
19970;455052
1031725;1005554
381845;381831
104949;42765
518444;377946
650691;919424
1110636;11521
46007;2964
303970;299145
349887;18531
968145;28272
841311;8340
330200;176362
94243;15228
11578;143200
152682;152705
350570;653485
51362;446775
878207;768429
32759;28372
746125;840567
159624;159871
843026;855196
9869;9848
860441;13317
160198;159914
1040892;437639
571737;48794
527693;366955
282024;76221
93882;458921
417030;623251
1049299;835094
159827;159708
989305;837274
961258;858526
93641;123323
665512;665158
835769;1052914
141343;234903
951598;951649
731346;22751
18972;990840
25766;559755
477127;236362
157025;291
154164;152889
1089797;1101596
225061;140430
154751;154442
143185;148548
978454;15130
946419;1043285
723852;729116
705761;100698
294615;294712
1049294;1048972
32521;9460
128139;321794
254707;472
152291;152279
965385;934136
33937;139568
148694;148884
846063;837082
854411;838730
836881;855753
367217;414794
19418;60979
993916;338576
159804;160291
834518;1047596
556091;840764
821736;52813
819553;342544
338904;331331
567043;620993
717891;820097
153586;114150
753007;10282
539757;191816
760880;754538
791806;112067
792550;982080
985388;954062
116726;109526
1033225;1079232
83296;526275
1077639;19632
892869;894178
921346;917421
732838;38107
849236;844931
87787;296
9905;2906
799802;1035018
659730;19530
935823;441969
830207;855172
8341;9793
1025658;1025768
208208;172930
153162;153497
439747;5324
833326;1054921
569160;570058
5176;63311
935742;1041514
921389;921363
359826;312280
153961;153941
878980;895861
149957;150380
934032;921138
619582;613501
148961;148807
382050;55134
119180;103
773508;866694
659850;795092
817778;4370
108794;41468
118884;118652
768839;791632
195657;2062
180987;758018
783486;177169
779588;26451
749544;749741
559374;153659
260671;255592
482950;69896
756041;756219
706073;136045
155984;876041
160104;160133
153099;153358
153280;153780
837301;837082
835745;833313
233141;8460
1003344;31817
773030;241274
317150;301766
13081;5022
815947;948349
47564;257
159670;159812
751459;776881
888272;3772
159393;159391
160150;160267
122415;102013
1063977;792563
1005610;971575
381603;380283
935262;113432
498974;930855
799464;15785
548514;81673
300811;299163
150244;149854
153919;152908
160084;160240
440559;440558
823974;456691
1105178;1105192
756299;756488
919836;934170
969802;970145
957056;590338
254323;871359
969800;967547
157249;157116
793702;4003
890483;39772
381617;381763
475904;4003
122400;146660
756034;754573
900847;900830
9876;91289
716510;284247
155788;155998
837090;293866
284685;296834
836899;846058
1101601;1007656
150410;149984
152472;656055
381837;380309
621399;4449
197917;165590
520429;409976
379059;381914
716941;716810
159748;160353
1034070;1035357
129670;129841
118929;118979
9863;9855
842615;470693
849245;841939
82605;21661
844148;836537
756473;757766
47529;45967
152551;152501
844181;845837
883479;610876
163788;953685
950725;1005025
512895;380211
41913;48091
400635;345681
9669;7224
52440;52424
122407;122663
612655;6431
1045262;946206
812344;510082
966003;966024
658315;686667
870188;12385
154069;154028
793185;7737
1063514;1063407
235053;58185
398997;398991
188999;8001
566251;6660
208312;981114
657191;925901
1054298;1047412
805468;17307
223007;63314
661342;662904
149293;149244
335149;9287
19902;41789
1059664;207756
152598;152585
33986;844461
223115;329975
154966;705951
637681;655422
153163;153779
921353;921664
366659;775772
915770;521891
963193;968330
79933;5828
14551;137072
264055;280331
381744;380367
835084;1013207
854411;851420
900071;900076
1052576;833326
749516;749546
381818;380231
606808;606810
951785;837280
731940;209909
768375;3528
27219;475155
87034;20198
1065098;1063400
912816;328581
848760;470507
165259;170954
656908;661809
809600;6116
1025661;843183
168777;319350
58381;414197
1047641;1047607
950723;1045448
232540;232533
10061;15865
499417;688871
849055;470570
896865;896862
44949;528985
120297;508620
556088;836106
1092077;141986
810804;129843
593203;28272
887692;887732
559374;153357
4586;21433
992410;98370
674482;672768
181065;306760
676709;948349
971564;363
118657;118968
1086384;917273
1047614;1049499
1007174;971506
849307;855378
840414;841830
441391;26942
849035;556087
378985;380339
755398;797652
565145;67695
911218;951682
297137;28272
849058;470489
884265;937374
159807;159974
155497;219587
989216;985780
723720;724535
965432;917530
933921;921482
857968;859439
756018;756035
153220;153724
1001461;948612
885044;610876
849527;835081
972102;990445
122340;122309
838921;844183
128907;128929
160034;159998
1034164;1027109
733343;733799
874469;892871
657665;1043804
149002;148669
314222;475135
129672;989464
93631;219828
17614;43263
150069;149996
6644;10108
302312;10193
677833;677823
380321;381728
148690;148672
9973;9922
823582;101685
777000;863665
980341;61244
470547;849237
1056440;834257
410753;30870
437421;777335
98015;65383
160195;159969
150138;149994
831084;831082
543527;393672
919583;653267
755964;758018
791649;814109
247143;908549
869784;19348
873994;972068
153441;153077
900090;900105
275525;105497
148916;148842
474840;410355
13953;449440
847434;855752
919845;971876
24265;3332
135485;3941
628876;39183
52613;52781
989348;972049
721010;721460
256120;201270
917424;965653
1026153;1025787
973335;890940
153304;153657
9461;5311
305488;620993
159711;160324
890258;973776
157061;139728
299167;302005
320191;7879
378987;378948
616832;127668
154850;154170
766120;925916
809825;620993
838921;853252
535625;2041
150407;150371
94318;887736
756206;756047
968006;968143
1056457;1054440
760872;758433
119004;119200
1010944;972104
798638;140430
1035108;11705
156009;777960
153272;153471
835810;845842
140011;136175
1087492;1070761
319376;319694
663691;663497
882247;177169
398964;632643
9795;9981
764239;21532
133935;382086
8730;20080
855381;849666
380347;381680
633938;1934
101506;239188
855388;852653
136013;57088
113264;443964
581418;56792
153245;153809
821450;236072
101868;792380
943377;889343
860040;831580
82302;56
1031927;8588
951601;951627
362819;58838
673877;1968
218278;315557
382193;65909
836553;89816
1064800;409139
15211;38030
118493;699
942420;951538
470570;470704
966834;963016
1056325;131442
809613;503505
52775;38049
153090;153130
297134;921126
1091133;342544
609614;196280
158793;101685
919488;921365
138255;81451
1086489;1089809
901183;989355
529400;529339
76348;715952
153845;153317
10074;3259
17453;25391
757810;759936
341669;341742
260672;260768
5151;8390
758075;756019
792736;878737
1051301;80133
474814;446727
379012;379061
588301;460
948269;93720
1987;31531
901661;48580
849527;846058
10096;8501
48084;554860
122351;121916
312713;942463
1056424;1047607
608454;219587
464583;526067
518780;219587
159590;971018
47613;91133
520448;463040
210945;365224
184670;179239
1065032;1065036
381830;291
814908;253096
534409;60789
10096;2136
836900;849516
305;19570
35416;12300
836683;855689
1005025;946461
159702;160050
63933;338922
749538;749505
320378;319723
889759;893038
959712;77935
173866;26543
93437;744597
119706;19194
912781;4008
699631;128640
7785;7459
469242;60698
838237;1005347
934038;965497
363233;142
922013;933934
159858;159663
756480;758212
479964;410022
239092;23065
1065113;857754
425489;425329
458255;88690
147037;186749
965395;833153
920556;48293
216257;219834
381703;380381
836530;1045520
9149;115085
150294;150030
974476;974140
93357;92396
1054932;833328
707565;707445
859746;1011279
68827;91216
831905;832993
857621;660625
155687;155533
24265;80467
141921;340402
159648;160124
118167;285
160171;159699
827903;965569
902841;902552
180445;955319
146463;1039021
1027469;1027234
946186;946185
951673;951747
174272;283454
219963;100996
160038;159623
756253;52360
150218;150058
92923;341792
85823;364454
1004956;170050
216126;226
59622;118261
624290;677728
708943;155027
715521;725754
153110;153313
363;892541
951782;333317
853714;482793
12301;1064795
936744;33296
632212;443468
951756;951479
34069;29396
461619;19666
30991;953597
634324;634331
152699;152685
982120;982096
736494;70967
293872;842239
844183;844840
944428;233426
83548;349246
653;141306
768681;768657
9929;17455
150309;149855
414623;351875
226693;226698
39670;414195
988344;773507
823122;62
452315;791199
606445;144
756061;756212
589370;842085
148732;148727
534491;761687
119017;118950
853447;2871
859730;858466
650757;658393
459571;459927
143812;145621
155699;14850
179468;179462
989047;6257
849080;849245
620678;82574
841954;848954
817018;385378
1045506;1047412
835873;835084
736522;884874
21390;266611
1014748;1014636
1059853;345305
895086;894335
556080;837097
614015;460129
381980;379029
636429;342383
445021;771884
971877;989211
719594;706151
756218;759767
282300;99041
117514;115335
31493;208
919690;935711
837404;840790
1052912;834524
1103158;1089801
159888;159657
83139;179857
84748;83832
218734;549498
97770;524482
154134;153950
159658;159920
319391;70727
845829;293876
139726;294809
698531;835953
693834;25796
951496;951656
509434;27105
532769;109219
653041;11192
149994;150319
348153;286712
298096;16399
857944;4100
755398;794517
934143;921658
697639;701102
9149;7455
623621;958303
93997;30153
537140;152467
987774;972817
319353;341162
216399;982607
847338;851226
156042;156032
1056578;1056459
1066540;1061357
396900;404530
896948;896889
804635;374092
154937;155006
832604;1011276
143827;1106717
664059;816592
854228;37561
1061942;15886
381599;380240
855753;836714
849840;1043418
122029;122256
253798;8793
951762;917960
183003;51086
989211;139765
851385;844375
467796;44729
848951;854443
300315;351195
752659;771651
144859;19455
122539;102890
376318;12839
450719;989685
828298;267183
988526;2991
129611;139607
64611;590
159379;245413
1042844;425587
756488;756199
965685;919806
381589;381720
338641;52
159814;160059
710652;106800
833328;1045572
152731;152540
920282;31314
159823;159848
504337;842324
9273;10076
176133;876797
209833;521763
743267;3596
978883;54964
33986;842325
710796;42899
836534;834720
410039;15751
756261;754578
235454;341768
150423;665517
1054133;834847
756405;760882
63767;474674
837437;847462
353001;747717
9844;9218
989298;986523
17728;59641
731935;730270
849179;423222
842243;889298
847550;954723
657195;938796
837403;839078
919846;972045
122273;102764
32506;61850
982094;792557
342629;55429
152601;152673
450439;451396
153429;153235
381973;381981
153172;153333
149781;149677
972077;989355
9724;2133
153217;153292
880843;925947
537220;27026
813773;575269
1015453;1012513
982027;792847
51912;840859
148547;144036
461431;27883
972072;987774
32037;76097
96995;620993
851383;791160
82430;82431
839098;851231
150356;149866
1011155;400059
1052920;1047619
940295;105538
9936;391
625507;463492
920554;812363
671719;563786
966040;921668
1052908;1056428
160035;160028
7725;79445
150386;150074
989427;903273
153108;153734
338576;751022
802923;525399
122087;102169
844376;482828
413549;979121
851385;842584
34350;258589
149750;206299
1008636;902939
704819;394738
705959;18663
136284;1987
153246;153261
99878;152470
753580;160306
247;43039
1022934;1004945
121546;139613
967516;965643
970667;10197
1049502;833150
758981;761653
406834;127538
857645;1013046
13473;508
160251;159916
49040;60698
153877;152860
842619;845834
148768;148755
84081;884915
457218;417834
153192;153655
825390;987036
836536;854442
319132;301911
125622;28327
147423;32674
1013221;830279
1052608;1054311
980053;1108189
156941;291
774037;57030
981770;982104
405961;731153
985758;987783
921362;934012
297540;297702
541251;85534
1069332;465976
293868;470698
917563;934018
627247;757292
68404;191753
9596;302039
928131;367371
1027029;1024394
122260;121943
1052914;1056574
208541;82980
159753;159650
149815;877615
774827;9291
834890;969953
882359;874405
1039737;849840
470570;698533
706387;706396
706893;707134
982100;982107
343701;186760
839109;470520
919292;933915
9133;3009
109500;149622
324375;394748
150333;150292
519154;18860
2908;25726
216119;391458
142459;460
119055;119113
149072;149080
155900;658190
450892;515728
116605;447278
150202;28272
844147;470543
102018;121774
826268;1068364
941725;1054752
160293;160216
28527;622173
1030358;1030054
969755;941553
153045;153769
160176;160116
700563;705738
570931;737604
483987;906536
969099;458917
989602;270498
470012;469989
51772;1084522
847383;470503
9884;4457
258143;27105
382016;379005
153983;152930
506391;453186
921129;934165
155554;155569
204965;475334
673014;3600
968145;92288
150301;149973
881737;10982
160010;159967
831883;1013027
908793;289596
973311;230811
758075;756018
157361;157162
1035973;1034696
830287;1010980
409527;1999
855617;837502
704246;46184
695159;689480
777165;139626
608986;288716
759341;756755
183009;89937
663527;663980
760241;760234
919846;968010
1055106;1058119
948270;1046117
102212;332632
580135;457591
9914;10064
849055;837403
705741;704123
1047607;1047618
121786;121914
310115;716870
164433;182640
557765;849080
855761;855688
982095;982254
604987;2125
159825;159908
902939;1010924
149871;150361
400463;40549
976565;9290
12972;169510
165810;190649
10013;15734
149203;149245
917414;922020
10097;443158
839047;556090
707633;898174
744500;9624
804752;532311
681932;681935
291299;298095
46966;314138
97063;219587
102018;122112
1101601;1101561
120443;120447
971599;108696
276251;119617
779546;12351
171200;640289
672380;33296
1077365;118115
7553;9962
546839;1968
697965;138485
854442;556085
804815;128679
929587;760811
921509;951356
9908;10076
935;3584
1048997;1052914
455362;1084357
18989;32673
67080;44612
942649;7608
148673;148698
149083;149229
2161;1052873
840233;836683
459569;459580
7636;519910
314573;383127
378897;381755
380357;380384
174167;959573
153212;153465
235538;318656
771166;759849
1029101;15186
168374;13519
650387;856
783484;728652
835104;116509
160233;159729
833095;140429
967523;903005
139136;757292
139809;114153
849970;482772
756497;758475
482829;845833
1054445;1049259
158310;71241
131530;165817
748851;3032
389952;48292
9268;61807
921528;33296
68268;295577
989294;989384
277349;875076
670329;664940
710723;695353
915766;26904
148864;768467
108767;1054459
289511;2843
1089886;1108349
482788;482785
535507;524820
122087;122653
966033;917530
459800;614920
110005;27137
9226;3009
159983;159908
1008378;973673
1106843;985130
75064;8426
932339;4003
82649;806344
153096;153102
846867;6186
749570;749556
987962;892619
299127;299163
694752;463441
28328;356861
989431;1008360
304718;342544
1035937;12387
1104930;1109923
889544;51115
863704;1063394
102731;122252
380271;381684
152516;152585
921571;1065037
901187;987783
1054445;1048971
150135;150131
168025;502837
723382;85326
893746;971510
99221;99121
159640;159949
378991;379046
10033;24224
90778;6
138541;139726
954035;342780
848957;836068
1105217;11058
444834;303238
66993;44294
149795;149660
152512;152609
476910;60698
4931;78545
1047620;834521
150422;150220
230552;9451
865717;148233
1056472;1048994
832863;973662
160044;159880
20367;443644
193335;1038280
80672;519646
341329;341566
153272;153483
1014903;230811
267543;47628
326030;18202
923937;924303
795182;6587
513675;285059
148757;148870
946181;950683
68356;403
153220;153756
578005;570532
621453;593193
838922;849237
413476;392418
919585;971509
320979;239678
153100;153137
169068;168249
913325;28568
73620;19308
1045476;1045474
951523;951655
155749;736457
159945;160353
889392;971654
153500;153652
113307;33601
835912;470509
758093;756421
95540;136712
564115;104
452913;362196
159875;159823
859665;830352
285471;665506
247122;190463
474456;147425
172723;3467
874469;972051
182053;10336
229551;42851
9795;9880
985779;55134
208541;289347
15644;34328
301911;299326
925930;925933
855488;837022
834527;1056571
946535;1039820
164919;298718
585679;517150
119061;59555
93260;743663
440568;41883
15652;384274
986565;987935
137029;31776
230;211715
596964;51797
114157;798636
889991;890001
958688;216
793777;18874
307888;15624
811138;811143
146354;259366
775329;9307
380292;381708
756037;138165
315239;319157
777329;2917
967991;967929
967714;219587
656539;426173
1011280;565740
116771;29788
9999;28411
776480;106971
379943;446286
154546;154754
970447;41611
835754;833119
285502;15865
281390;19907
128689;128645
735305;97788
855382;851419
836069;851419
889343;990415
152569;2106
730293;867250
427582;142231
387392;757292
154522;154457
581707;34222
8060;41527
10104;5816
866121;342248
154049;152880
122286;19787
436238;112164
534717;3524
1021921;965594
160035;160306
559489;153255
111831;689118
758433;756510
122403;792380
313270;1067314
148648;148671
381901;55134
11217;513620
148897;148770
199356;461736
1047416;1056455
377453;757292
933622;102720
157124;140430
11348;332846
989431;933690
756478;758016
148952;148686
974665;60008
149233;55134
837271;836710
4558;47141
815477;8384
658183;405509
153653;153420
982044;982085
438763;3486
76040;13326
1018713;1018719
843271;116675
688863;63715
231040;460
123164;759849
772905;972628
18649;875568
154853;154369
1109977;1061468
973767;889303
482784;844039
973832;16318
294801;171187
599564;291
792586;683045
869840;66140
171269;60992
756206;761643
777552;23692
107238;172390
1056440;833144
862307;833245
837104;838920
31310;172977
961893;360395
160404;160420
18961;449241
937206;919333
433942;198283
972040;987953
754028;776042
70996;71001
750652;776729
172779;172780
745211;27982
835912;837307
148942;148841
62577;685540
777601;835095
980715;980731
11281;429404
264341;112477
369108;358167
1053425;704626
847440;855748
27216;45783
499113;679574
971876;989189
122342;122018
649244;42899
275089;32262
847436;482780
1002530;1062052
471538;648103
433745;516360
775872;880444
673838;25189
695154;689483
222216;99419
117079;129646
8861;226902
935574;338641
392883;60698
13149;28910
200618;52538
689110;695224
673397;144
748054;760859
150031;149893
153216;153157
19594;93387
479370;50138
727000;219587
972088;987953
971408;971424
263044;989034
874473;987930
14285;63009
1066895;1066902
128768;128436
128768;129342
1047393;1049296
16028;37660
606268;893766
752886;752888
845863;220549
853318;836066
849920;836902
412569;4867
919875;919280
380400;381606
153284;153816
46965;161379
401886;507559
830262;830275
973495;860040
892823;892828
902163;7621
66316;625884
137347;3958
723166;722010
381619;380350
821339;848475
241631;822213
855391;837029
148678;148742
459404;14712
961001;266147
92561;10085
900091;2916
507759;3080
149656;111219
299027;1065157
149854;149843
153332;28272
845265;21991
127187;127186
128691;123547
989301;841059
910611;120357
980772;86588
864266;817756
401804;10027
757768;758004
918527;15790
919488;921632
961241;961242
10066;5762
153213;153438
936334;1058852
440477;227497
693251;357544
153886;154069
754572;756269
159982;159719
8380;9213
157419;157206
381964;381916
551139;9460
687836;20569
296165;351085
159652;159879
651753;3528
454078;891624
188993;526946
954499;456649
718626;132708
938908;972013
589994;706147
154955;154989
156057;5034
1047609;1054297
774224;856737
66387;519661
205076;3049
148743;148909
153083;153731
1006001;931536
844141;839085
291893;372830
690203;33296
761651;756311
982307;760422
633489;155753
153137;153065
535296;239637
143150;219587
917270;917531
569487;452720
917414;965989
499614;76480
849242;851304
746867;563920
287052;362965
101795;121557
595278;149839
580033;956764
1013430;542022
1086233;1084963
380373;378888
155574;155614
188897;85326
903231;890846
956090;368399
79352;7273
149182;149222
989196;972040
933758;934135
150315;150069
921640;42899
5151;9848
47042;564271
13650;289850
150340;150079
604199;84902
122104;122405
14629;463898
17575;9840
934151;933889
1039021;977671
734401;729769
761666;761725
549492;99946
314222;475122
482791;843942
166866;164634
745239;969548
857359;99009
797714;797719
